"order_item_id","return"
20717,0
20718,1
20719,1
20720,0
20721,1
20722,1
20723,0
20724,1
20725,1
20726,0
20727,1
20728,0
20729,0
20730,0
20731,0
20732,0
20733,1
20734,1
20735,1
20736,1
20737,1
20738,1
20739,0
20740,0
20741,0
20742,0
20743,0
20744,0
20745,1
20746,1
20747,0
20748,1
20749,1
20750,1
20751,0
20752,1
20753,0
20754,0
20755,0
20756,1
20757,1
20758,1
20759,1
20760,0
20761,1
20762,0
20763,1
20764,1
20765,1
20766,0
20767,0
20768,1
20769,0
20770,0
20771,1
20772,0
20773,0
20774,0
20775,0
20776,1
20777,0
20778,0
20779,0
20780,1
20781,0
20782,1
20783,0
20784,0
20785,0
20786,1
20787,0
20788,1
20789,1
20790,0
20791,1
20792,0
20793,1
20794,0
20795,0
20796,0
20797,1
20798,0
20799,0
20800,1
20801,1
20802,1
20803,1
20804,0
20805,1
20806,0
20807,0
20808,1
20809,1
20810,1
20811,0
20812,1
20813,0
20814,0
20815,1
20816,1
20817,1
20818,1
20819,0
20820,1
20821,0
20822,1
20823,0
20824,1
20825,0
20826,1
20827,0
20828,1
20829,1
20830,0
20831,0
20832,0
20833,1
20834,1
20835,0
20836,0
20837,0
20838,1
20839,1
20840,0
20841,1
20842,1
20843,0
20844,1
20845,1
20846,1
20847,0
20848,1
20849,0
20850,0
20851,1
20852,1
20853,1
20854,1
20855,0
20856,0
20857,1
20858,0
20859,0
20860,1
20861,1
20862,0
20863,0
20864,1
20865,1
20866,1
20867,0
20868,1
20869,1
20870,0
20871,1
20872,1
20873,0
20874,1
20875,1
20876,0
20877,1
20878,1
20879,1
20880,1
20881,0
20882,1
20883,1
20884,1
20885,1
20886,1
20887,0
20888,0
20889,1
20890,0
20891,0
20892,0
20893,0
20894,1
20895,0
20896,1
20897,0
20898,1
20899,0
20900,1
20901,1
20902,0
20903,0
20904,0
20905,0
20906,1
20907,1
20908,1
20909,1
20910,0
20911,1
20912,0
20913,0
20914,0
20915,1
20916,0
20917,0
20918,0
20919,1
20920,0
20921,0
20922,1
20923,0
20924,0
20925,0
20926,1
20927,0
20928,0
20929,1
20930,0
20931,0
20932,0
20933,1
20934,0
20935,1
20936,1
20937,1
20938,1
20939,0
20940,0
20941,1
20942,0
20943,0
20944,0
20945,1
20946,1
20947,0
20948,1
20949,1
20950,1
20951,0
20952,0
20953,1
20954,1
20955,1
20956,0
20957,0
20958,0
20959,0
20960,1
20961,0
20962,0
20963,1
20964,1
20965,0
20966,0
20967,0
20968,1
20969,0
20970,0
20971,0
20972,0
20973,1
20974,1
20975,0
20976,1
20977,0
20978,0
20979,0
20980,0
20981,1
20982,1
20983,0
20984,1
20985,1
20986,0
20987,1
20988,1
20989,0
20990,1
20991,0
20992,0
20993,1
20994,1
20995,1
20996,1
20997,1
20998,1
20999,0
21000,1
21001,1
21002,0
21003,1
21004,0
21005,0
21006,0
21007,0
21008,0
21009,0
21010,0
21011,1
21012,0
21013,0
21014,0
21015,1
21016,1
21017,1
21018,0
21019,1
21020,1
21021,0
21022,1
21023,0
21024,1
21025,1
21026,0
21027,0
21028,1
21029,1
21030,0
21031,0
21032,0
21033,0
21034,1
21035,0
21036,0
21037,1
21038,1
21039,1
21040,1
21041,1
21042,1
21043,1
21044,0
21045,0
21046,0
21047,1
21048,0
21049,0
21050,1
21051,0
21052,0
21053,0
21054,1
21055,1
21056,0
21057,1
21058,0
21059,1
21060,1
21061,1
21062,1
21063,1
21064,1
21065,0
21066,0
21067,1
21068,1
21069,1
21070,1
21071,1
21072,1
21073,0
21074,1
21075,0
21076,0
21077,1
21078,1
21079,0
21080,0
21081,1
21082,1
21083,1
21084,0
21085,0
21086,0
21087,0
21088,0
21089,1
21090,0
21091,1
21092,0
21093,1
21094,0
21095,0
21096,1
21097,1
21098,1
21099,1
21100,0
21101,0
21102,0
21103,1
21104,0
21105,0
21106,1
21107,0
21108,0
21109,0
21110,1
21111,0
21112,0
21113,0
21114,1
21115,1
21116,1
21117,1
21118,1
21119,1
21120,0
21121,1
21122,1
21123,1
21124,1
21125,1
21126,1
21127,0
21128,0
21129,1
21130,1
21131,0
21132,0
21133,1
21134,1
21135,0
21136,0
21137,0
21138,1
21139,1
21140,0
21141,1
21142,0
21143,0
21144,0
21145,1
21146,1
21147,1
21148,0
21149,1
21150,1
21151,1
21152,0
21153,1
21154,1
21155,0
21156,1
21157,0
21158,0
21159,1
21160,1
21161,1
21162,1
21163,0
21164,0
21165,0
21166,1
21167,1
21168,1
21169,1
21170,1
21171,0
21172,1
21173,1
21174,1
21175,1
21176,0
21177,0
21178,1
21179,1
21180,0
21181,0
21182,1
21183,0
21184,0
21185,0
21186,0
21187,1
21188,1
21189,1
21190,1
21191,1
21192,1
21193,1
21194,0
21195,1
21196,1
21197,0
21198,0
21199,1
21200,1
21201,1
21202,1
21203,0
21204,1
21205,1
21206,0
21207,1
21208,0
21209,1
21210,0
21211,1
21212,0
21213,0
21214,1
21215,1
21216,1
21217,1
21218,0
21219,0
21220,1
21221,1
21222,1
21223,0
21224,1
21225,0
21226,0
21227,0
21228,1
21229,0
21230,0
21231,0
21232,0
21233,1
21234,1
21235,0
21236,1
21237,0
21238,0
21239,1
21240,1
21241,0
21242,1
21243,0
21244,1
21245,1
21246,1
21247,0
21248,0
21249,0
21250,0
21251,0
21252,1
21253,1
21254,0
21255,1
21256,1
21257,1
21258,1
21259,0
21260,1
21261,1
21262,1
21263,1
21264,1
21265,0
21266,0
21267,0
21268,0
21269,0
21270,0
21271,0
21272,1
21273,0
21274,0
21275,0
21276,0
21277,1
21278,0
21279,1
21280,0
21281,0
21282,1
21283,0
21284,1
21285,0
21286,1
21287,0
21288,1
21289,0
21290,1
21291,1
21292,1
21293,1
21294,1
21295,1
21296,0
21297,0
21298,0
21299,0
21300,0
21301,1
21302,1
21303,1
21304,0
21305,1
21306,0
21307,1
21308,0
21309,1
21310,1
21311,0
21312,0
21313,1
21314,0
21315,0
21316,1
21317,1
21318,0
21319,0
21320,1
21321,1
21322,1
21323,0
21324,0
21325,1
21326,1
21327,0
21328,1
21329,0
21330,0
21331,1
21332,0
21333,1
21334,1
21335,1
21336,1
21337,0
21338,1
21339,1
21340,0
21341,1
21342,1
21343,1
21344,1
21345,0
21346,1
21347,1
21348,1
21349,0
21350,1
21351,1
21352,1
21353,0
21354,1
21355,0
21356,1
21357,0
21358,0
21359,0
21360,1
21361,1
21362,1
21363,0
21364,1
21365,0
21366,0
21367,0
21368,0
21369,0
21370,0
21371,1
21372,1
21373,1
21374,1
21375,1
21376,1
21377,1
21378,1
21379,0
21380,1
21381,0
21382,0
21383,1
21384,0
21385,1
21386,1
21387,1
21388,0
21389,0
21390,1
21391,0
21392,1
21393,1
21394,1
21395,0
21396,0
21397,1
21398,0
21399,1
21400,0
21401,1
21402,0
21403,1
21404,1
21405,0
21406,0
21407,1
21408,0
21409,0
21410,1
21411,0
21412,0
21413,1
21414,1
21415,1
21416,1
21417,0
21418,0
21419,0
21420,1
21421,0
21422,0
21423,1
21424,0
21425,1
21426,0
21427,0
21428,0
21429,0
21430,0
21431,0
21432,1
21433,0
21434,0
21435,0
21436,0
21437,0
21438,1
21439,1
21440,1
21441,0
21442,0
21443,0
21444,0
21445,0
21446,1
21447,0
21448,0
21449,1
21450,0
21451,0
21452,0
21453,1
21454,1
21455,0
21456,1
21457,1
21458,1
21459,0
21460,0
21461,0
21462,0
21463,0
21464,0
21465,1
21466,0
21467,0
21468,1
21469,1
21470,0
21471,0
21472,0
21473,0
21474,1
21475,0
21476,1
21477,0
21478,1
21479,0
21480,0
21481,1
21482,0
21483,0
21484,0
21485,0
21486,0
21487,0
21488,1
21489,1
21490,1
21491,0
21492,0
21493,0
21494,1
21495,0
21496,0
21497,1
21498,1
21499,0
21500,0
21501,1
21502,1
21503,0
21504,1
21505,0
21506,0
21507,0
21508,1
21509,0
21510,1
21511,1
21512,1
21513,1
21514,0
21515,0
21516,1
21517,1
21518,1
21519,1
21520,1
21521,0
21522,1
21523,1
21524,1
21525,1
21526,0
21527,1
21528,0
21529,0
21530,0
21531,0
21532,1
21533,0
21534,1
21535,0
21536,0
21537,1
21538,0
21539,0
21540,1
21541,0
21542,0
21543,1
21544,0
21545,0
21546,1
21547,0
21548,1
21549,1
21550,0
21551,1
21552,0
21553,0
21554,0
21555,1
21556,0
21557,1
21558,1
21559,0
21560,0
21561,0
21562,1
21563,1
21564,0
21565,1
21566,0
21567,1
21568,0
21569,0
21570,0
21571,0
21572,0
21573,1
21574,0
21575,0
21576,1
21577,0
21578,1
21579,1
21580,0
21581,1
21582,1
21583,0
21584,0
21585,0
21586,1
21587,0
21588,0
21589,0
21590,1
21591,0
21592,0
21593,1
21594,0
21595,1
21596,1
21597,1
21598,1
21599,1
21600,1
21601,1
21602,0
21603,1
21604,0
21605,1
21606,0
21607,1
21608,1
21609,1
21610,1
21611,0
21612,1
21613,0
21614,1
21615,1
21616,0
21617,0
21618,1
21619,0
21620,1
21621,0
21622,1
21623,0
21624,0
21625,0
21626,1
21627,0
21628,1
21629,0
21630,0
21631,0
21632,0
21633,1
21634,1
21635,1
21636,0
21637,1
21638,0
21639,1
21640,1
21641,0
21642,0
21643,0
21644,1
21645,0
21646,1
21647,1
21648,0
21649,0
21650,1
21651,1
21652,1
21653,0
21654,1
21655,0
21656,1
21657,1
21658,0
21659,1
21660,1
21661,0
21662,0
21663,0
21664,1
21665,1
21666,1
21667,1
21668,1
21669,0
21670,0
21671,0
21672,0
21673,0
21674,0
21675,1
21676,1
21677,0
21678,0
21679,1
21680,1
21681,1
21682,0
21683,1
21684,1
21685,1
21686,0
21687,1
21688,1
21689,1
21690,1
21691,0
21692,0
21693,1
21694,0
21695,1
21696,1
21697,0
21698,0
21699,0
21700,0
21701,1
21702,0
21703,1
21704,1
21705,1
21706,1
21707,1
21708,0
21709,1
21710,0
21711,1
21712,0
21713,1
21714,1
21715,0
21716,0
21717,1
21718,0
21719,0
21720,1
21721,0
21722,1
21723,1
21724,0
21725,1
21726,0
21727,0
21728,1
21729,1
21730,0
21731,0
21732,0
21733,0
21734,0
21735,0
21736,0
21737,1
21738,0
21739,0
21740,1
21741,1
21742,0
21743,0
21744,0
21745,0
21746,1
21747,0
21748,1
21749,1
21750,0
21751,0
21752,1
21753,1
21754,0
21755,1
21756,0
21757,0
21758,1
21759,0
21760,0
21761,0
21762,0
21763,1
21764,0
21765,0
21766,0
21767,1
21768,1
21769,1
21770,0
21771,1
21772,1
21773,0
21774,1
21775,0
21776,1
21777,0
21778,1
21779,0
21780,1
21781,0
21782,0
21783,0
21784,0
21785,1
21786,0
21787,1
21788,0
21789,1
21790,0
21791,0
21792,1
21793,1
21794,0
21795,0
21796,1
21797,1
21798,1
21799,1
21800,1
21801,1
21802,1
21803,1
21804,1
21805,0
21806,1
21807,0
21808,1
21809,1
21810,1
21811,1
21812,1
21813,0
21814,1
21815,0
21816,0
21817,0
21818,0
21819,0
21820,1
21821,1
21822,1
21823,1
21824,1
21825,1
21826,1
21827,0
21828,0
21829,0
21830,1
21831,1
21832,1
21833,0
21834,1
21835,0
21836,0
21837,1
21838,1
21839,1
21840,0
21841,0
21842,0
21843,0
21844,0
21845,0
21846,0
21847,0
21848,0
21849,0
21850,1
21851,1
21852,0
21853,1
21854,0
21855,1
21856,0
21857,1
21858,0
21859,1
21860,1
21861,0
21862,0
21863,0
21864,1
21865,0
21866,0
21867,1
21868,0
21869,1
21870,0
21871,0
21872,0
21873,1
21874,0
21875,1
21876,1
21877,1
21878,0
21879,1
21880,0
21881,0
21882,1
21883,0
21884,1
21885,1
21886,0
21887,0
21888,0
21889,1
21890,1
21891,0
21892,1
21893,1
21894,1
21895,0
21896,1
21897,0
21898,0
21899,1
21900,0
21901,1
21902,1
21903,1
21904,0
21905,1
21906,1
21907,1
21908,0
21909,1
21910,0
21911,1
21912,1
21913,1
21914,0
21915,0
21916,0
21917,0
21918,0
21919,1
21920,0
21921,0
21922,0
21923,1
21924,0
21925,1
21926,0
21927,0
21928,0
21929,1
21930,0
21931,0
21932,0
21933,1
21934,1
21935,1
21936,0
21937,0
21938,0
21939,0
21940,1
21941,0
21942,0
21943,1
21944,0
21945,1
21946,1
21947,1
21948,0
21949,0
21950,1
21951,1
21952,1
21953,1
21954,0
21955,0
21956,0
21957,1
21958,1
21959,1
21960,1
21961,1
21962,0
21963,0
21964,1
21965,0
21966,1
21967,1
21968,1
21969,1
21970,0
21971,1
21972,0
21973,0
21974,1
21975,1
21976,1
21977,0
21978,0
21979,1
21980,1
21981,1
21982,1
21983,1
21984,1
21985,0
21986,1
21987,0
21988,1
21989,0
21990,1
21991,0
21992,1
21993,1
21994,0
21995,1
21996,1
21997,0
21998,1
21999,1
22000,0
22001,0
22002,1
22003,1
22004,0
22005,0
22006,1
22007,1
22008,1
22009,1
22010,1
22011,1
22012,1
22013,0
22014,1
22015,1
22016,0
22017,1
22018,0
22019,0
22020,0
22021,0
22022,0
22023,1
22024,0
22025,1
22026,1
22027,0
22028,0
22029,0
22030,1
22031,1
22032,0
22033,1
22034,0
22035,1
22036,1
22037,0
22038,0
22039,1
22040,1
22041,0
22042,1
22043,0
22044,0
22045,1
22046,0
22047,0
22048,0
22049,0
22050,0
22051,0
22052,0
22053,0
22054,1
22055,1
22056,0
22057,0
22058,0
22059,0
22060,0
22061,1
22062,0
22063,1
22064,0
22065,0
22066,0
22067,0
22068,1
22069,0
22070,1
22071,0
22072,0
22073,0
22074,1
22075,0
22076,0
22077,1
22078,1
22079,0
22080,1
22081,0
22082,1
22083,0
22084,1
22085,1
22086,1
22087,1
22088,1
22089,0
22090,1
22091,1
22092,1
22093,0
22094,0
22095,0
22096,0
22097,0
22098,0
22099,0
22100,0
22101,1
22102,1
22103,1
22104,0
22105,1
22106,1
22107,0
22108,1
22109,1
22110,1
22111,0
22112,1
22113,1
22114,0
22115,1
22116,1
22117,1
22118,0
22119,1
22120,1
22121,0
22122,0
22123,0
22124,1
22125,1
22126,0
22127,1
22128,0
22129,0
22130,1
22131,0
22132,1
22133,1
22134,0
22135,1
22136,0
22137,1
22138,1
22139,1
22140,0
22141,1
22142,0
22143,1
22144,0
22145,0
22146,1
22147,1
22148,0
22149,0
22150,1
22151,0
22152,1
22153,1
22154,1
22155,0
22156,1
22157,0
22158,1
22159,0
22160,0
22161,0
22162,1
22163,0
22164,0
22165,0
22166,0
22167,0
22168,0
22169,0
22170,0
22171,1
22172,1
22173,1
22174,0
22175,1
22176,1
22177,1
22178,0
22179,1
22180,1
22181,1
22182,0
22183,0
22184,0
22185,0
22186,0
22187,0
22188,1
22189,0
22190,0
22191,0
22192,1
22193,0
22194,0
22195,1
22196,0
22197,0
22198,1
22199,0
22200,1
22201,1
22202,1
22203,1
22204,0
22205,1
22206,1
22207,1
22208,1
22209,1
22210,0
22211,0
22212,0
22213,0
22214,0
22215,0
22216,1
22217,1
22218,1
22219,0
22220,0
22221,1
22222,1
22223,1
22224,1
22225,1
22226,1
22227,1
22228,0
22229,0
22230,1
22231,0
22232,0
22233,1
22234,0
22235,0
22236,0
22237,1
22238,0
22239,0
22240,1
22241,1
22242,1
22243,0
22244,0
22245,1
22246,0
22247,1
22248,1
22249,1
22250,1
22251,1
22252,0
22253,0
22254,1
22255,1
22256,1
22257,1
22258,1
22259,1
22260,0
22261,0
22262,0
22263,1
22264,0
22265,1
22266,0
22267,1
22268,1
22269,1
22270,1
22271,0
22272,1
22273,0
22274,1
22275,1
22276,1
22277,1
22278,1
22279,1
22280,1
22281,1
22282,1
22283,0
22284,0
22285,0
22286,1
22287,1
22288,1
22289,1
22290,0
22291,0
22292,0
22293,0
22294,1
22295,1
22296,0
22297,0
22298,0
22299,1
22300,0
22301,0
22302,0
22303,0
22304,1
22305,0
22306,1
22307,1
22308,0
22309,0
22310,0
22311,0
22312,1
22313,0
22314,0
22315,0
22316,0
22317,0
22318,0
22319,0
22320,1
22321,0
22322,0
22323,1
22324,1
22325,0
22326,0
22327,0
22328,1
22329,0
22330,0
22331,0
22332,1
22333,0
22334,0
22335,1
22336,1
22337,0
22338,0
22339,0
22340,1
22341,0
22342,1
22343,0
22344,0
22345,1
22346,0
22347,1
22348,0
22349,1
22350,0
22351,1
22352,1
22353,1
22354,0
22355,0
22356,1
22357,0
22358,0
22359,1
22360,1
22361,1
22362,0
22363,0
22364,1
22365,1
22366,0
22367,1
22368,0
22369,1
22370,1
22371,1
22372,0
22373,0
22374,1
22375,1
22376,0
22377,0
22378,0
22379,0
22380,1
22381,0
22382,0
22383,0
22384,0
22385,1
22386,1
22387,0
22388,0
22389,0
22390,0
22391,0
22392,1
22393,0
22394,0
22395,0
22396,1
22397,0
22398,0
22399,1
22400,0
22401,0
22402,1
22403,1
22404,0
22405,1
22406,1
22407,1
22408,1
22409,1
22410,1
22411,1
22412,0
22413,1
22414,1
22415,1
22416,0
22417,0
22418,1
22419,0
22420,1
22421,1
22422,0
22423,0
22424,0
22425,1
22426,1
22427,1
22428,0
22429,1
22430,0
22431,0
22432,0
22433,0
22434,0
22435,0
22436,1
22437,0
22438,0
22439,1
22440,1
22441,0
22442,1
22443,0
22444,1
22445,1
22446,0
22447,1
22448,0
22449,0
22450,1
22451,1
22452,0
22453,0
22454,1
22455,1
22456,0
22457,0
22458,0
22459,0
22460,0
22461,1
22462,0
22463,1
22464,0
22465,1
22466,1
22467,0
22468,1
22469,1
22470,0
22471,0
22472,0
22473,0
22474,1
22475,0
22476,0
22477,1
22478,0
22479,0
22480,0
22481,1
22482,1
22483,1
22484,1
22485,0
22486,0
22487,0
22488,0
22489,1
22490,1
22491,0
22492,1
22493,0
22494,1
22495,1
22496,0
22497,1
22498,1
22499,0
22500,1
22501,0
22502,0
22503,1
22504,0
22505,1
22506,0
22507,0
22508,1
22509,1
22510,0
22511,1
22512,0
22513,1
22514,1
22515,1
22516,0
22517,0
22518,1
22519,1
22520,1
22521,0
22522,1
22523,1
22524,1
22525,1
22526,0
22527,1
22528,1
22529,1
22530,0
22531,0
22532,0
22533,0
22534,1
22535,0
22536,0
22537,1
22538,1
22539,0
22540,1
22541,1
22542,0
22543,0
22544,1
22545,0
22546,0
22547,0
22548,0
22549,1
22550,1
22551,1
22552,0
22553,1
22554,1
22555,0
22556,1
22557,0
22558,0
22559,1
22560,0
22561,1
22562,1
22563,1
22564,1
22565,1
22566,0
22567,0
22568,0
22569,0
22570,0
22571,1
22572,1
22573,0
22574,0
22575,0
22576,0
22577,1
22578,1
22579,1
22580,0
22581,0
22582,1
22583,0
22584,1
22585,0
22586,0
22587,1
22588,0
22589,1
22590,1
22591,0
22592,0
22593,1
22594,1
22595,0
22596,0
22597,0
22598,1
22599,0
22600,1
22601,1
22602,0
22603,0
22604,0
22605,0
22606,0
22607,0
22608,1
22609,1
22610,1
22611,0
22612,0
22613,0
22614,1
22615,0
22616,1
22617,1
22618,1
22619,0
22620,0
22621,1
22622,0
22623,1
22624,1
22625,0
22626,0
22627,1
22628,0
22629,0
22630,1
22631,1
22632,1
22633,1
22634,0
22635,1
22636,1
22637,0
22638,1
22639,0
22640,0
22641,1
22642,1
22643,0
22644,0
22645,1
22646,1
22647,0
22648,0
22649,1
22650,1
22651,0
22652,0
22653,0
22654,1
22655,0
22656,1
22657,1
22658,0
22659,0
22660,0
22661,0
22662,0
22663,0
22664,0
22665,0
22666,1
22667,1
22668,1
22669,1
22670,0
22671,1
22672,1
22673,0
22674,0
22675,1
22676,0
22677,1
22678,1
22679,1
22680,0
22681,1
22682,1
22683,0
22684,0
22685,0
22686,1
22687,0
22688,0
22689,1
22690,0
22691,0
22692,0
22693,0
22694,1
22695,0
22696,1
22697,1
22698,1
22699,0
22700,0
22701,1
22702,0
22703,1
22704,1
22705,0
22706,1
22707,0
22708,0
22709,0
22710,0
22711,1
22712,1
22713,0
22714,0
22715,0
22716,1
22717,0
22718,1
22719,0
22720,1
22721,0
22722,0
22723,0
22724,1
22725,0
22726,0
22727,0
22728,1
22729,0
22730,0
22731,0
22732,0
22733,1
22734,0
22735,1
22736,1
22737,0
22738,0
22739,0
22740,0
22741,0
22742,0
22743,0
22744,0
22745,0
22746,0
22747,1
22748,1
22749,1
22750,1
22751,1
22752,0
22753,1
22754,1
22755,0
22756,0
22757,1
22758,0
22759,0
22760,0
22761,1
22762,1
22763,0
22764,1
22765,0
22766,1
22767,0
22768,0
22769,1
22770,0
22771,1
22772,0
22773,1
22774,0
22775,1
22776,0
22777,0
22778,1
22779,1
22780,0
22781,0
22782,0
22783,0
22784,0
22785,1
22786,1
22787,1
22788,0
22789,1
22790,1
22791,0
22792,1
22793,1
22794,0
22795,1
22796,0
22797,1
22798,1
22799,0
22800,1
22801,1
22802,1
22803,1
22804,0
22805,1
22806,0
22807,1
22808,1
22809,1
22810,0
22811,0
22812,0
22813,1
22814,0
22815,0
22816,1
22817,1
22818,1
22819,1
22820,1
22821,1
22822,0
22823,1
22824,0
22825,0
22826,1
22827,1
22828,0
22829,0
22830,0
22831,1
22832,1
22833,0
22834,0
22835,0
22836,0
22837,0
22838,0
22839,1
22840,1
22841,0
22842,0
22843,0
22844,0
22845,0
22846,1
22847,0
22848,1
22849,0
22850,1
22851,1
22852,1
22853,0
22854,1
22855,1
22856,0
22857,1
22858,1
22859,0
22860,1
22861,1
22862,1
22863,1
22864,0
22865,0
22866,1
22867,0
22868,1
22869,0
22870,1
22871,0
22872,0
22873,1
22874,0
22875,1
22876,1
22877,0
22878,1
22879,0
22880,1
22881,1
22882,0
22883,0
22884,0
22885,0
22886,0
22887,1
22888,0
22889,1
22890,0
22891,1
22892,1
22893,1
22894,1
22895,0
22896,1
22897,1
22898,0
22899,1
22900,0
22901,0
22902,0
22903,1
22904,1
22905,1
22906,1
22907,1
22908,1
22909,0
22910,0
22911,1
22912,0
22913,0
22914,0
22915,1
22916,0
22917,0
22918,1
22919,0
22920,0
22921,0
22922,1
22923,0
22924,0
22925,1
22926,0
22927,1
22928,0
22929,0
22930,0
22931,0
22932,0
22933,1
22934,1
22935,0
22936,0
22937,0
22938,1
22939,0
22940,0
22941,0
22942,0
22943,0
22944,0
22945,1
22946,0
22947,0
22948,0
22949,1
22950,0
22951,0
22952,1
22953,1
22954,0
22955,1
22956,1
22957,1
22958,1
22959,0
22960,1
22961,1
22962,0
22963,0
22964,0
22965,0
22966,0
22967,0
22968,0
22969,1
22970,1
22971,0
22972,0
22973,0
22974,1
22975,1
22976,1
22977,1
22978,1
22979,1
22980,0
22981,0
22982,1
22983,1
22984,0
22985,1
22986,1
22987,0
22988,0
22989,1
22990,1
22991,0
22992,0
22993,0
22994,0
22995,1
22996,0
22997,0
22998,0
22999,1
23000,0
23001,0
23002,0
23003,0
23004,1
23005,1
23006,0
23007,1
23008,1
23009,0
23010,0
23011,0
23012,0
23013,0
23014,1
23015,1
23016,0
23017,1
23018,1
23019,0
23020,1
23021,1
23022,1
23023,0
23024,0
23025,1
23026,0
23027,0
23028,1
23029,1
23030,0
23031,1
23032,0
23033,0
23034,1
23035,1
23036,0
23037,0
23038,0
23039,0
23040,0
23041,1
23042,0
23043,1
23044,0
23045,0
23046,1
23047,0
23048,1
23049,0
23050,0
23051,1
23052,0
23053,0
23054,0
23055,0
23056,0
23057,1
23058,1
23059,1
23060,1
23061,1
23062,0
23063,0
23064,0
23065,0
23066,1
23067,1
23068,0
23069,0
23070,1
23071,1
23072,0
23073,0
23074,0
23075,0
23076,0
23077,0
23078,0
23079,0
23080,1
23081,1
23082,1
23083,0
23084,0
23085,0
23086,1
23087,0
23088,1
23089,1
23090,1
23091,0
23092,1
23093,0
23094,0
23095,0
23096,1
23097,1
23098,1
23099,0
23100,0
23101,1
23102,0
23103,1
23104,0
23105,0
23106,0
23107,1
23108,0
23109,0
23110,0
23111,1
23112,0
23113,0
23114,0
23115,0
23116,1
23117,1
23118,1
23119,0
23120,1
23121,0
23122,0
23123,0
23124,1
23125,0
23126,1
23127,0
23128,1
23129,0
23130,1
23131,0
23132,1
23133,1
23134,0
23135,1
23136,1
23137,0
23138,0
23139,0
23140,0
23141,0
23142,0
23143,0
23144,1
23145,0
23146,0
23147,0
23148,0
23149,1
23150,0
23151,0
23152,0
23153,1
23154,1
23155,0
23156,1
23157,0
23158,0
23159,0
23160,0
23161,1
23162,1
23163,1
23164,0
23165,0
23166,0
23167,0
23168,1
23169,1
23170,0
23171,0
23172,0
23173,0
23174,1
23175,1
23176,0
23177,0
23178,1
23179,1
23180,0
23181,0
23182,0
23183,0
23184,1
23185,0
23186,1
23187,0
23188,1
23189,1
23190,1
23191,0
23192,0
23193,1
23194,0
23195,1
23196,1
23197,0
23198,1
23199,1
23200,1
23201,0
23202,0
23203,1
23204,0
23205,1
23206,1
23207,0
23208,0
23209,0
23210,0
23211,1
23212,0
23213,0
23214,0
23215,1
23216,1
23217,1
23218,1
23219,1
23220,0
23221,0
23222,1
23223,0
23224,0
23225,0
23226,0
23227,1
23228,0
23229,0
23230,1
23231,0
23232,1
23233,1
23234,1
23235,0
23236,0
23237,1
23238,0
23239,0
23240,0
23241,0
23242,0
23243,0
23244,1
23245,1
23246,0
23247,0
23248,1
23249,1
23250,1
23251,1
23252,0
23253,0
23254,0
23255,1
23256,0
23257,1
23258,0
23259,0
23260,1
23261,0
23262,0
23263,0
23264,0
23265,1
23266,1
23267,0
23268,0
23269,0
23270,1
23271,1
23272,1
23273,0
23274,0
23275,1
23276,0
23277,1
23278,0
23279,0
23280,0
23281,1
23282,1
23283,0
23284,1
23285,0
23286,1
23287,0
23288,0
23289,1
23290,0
23291,0
23292,0
23293,0
23294,1
23295,1
23296,0
23297,0
23298,0
23299,1
23300,0
23301,0
23302,1
23303,0
23304,0
23305,1
23306,0
23307,0
23308,0
23309,0
23310,1
23311,1
23312,1
23313,0
23314,0
23315,0
23316,1
23317,1
23318,1
23319,1
23320,1
23321,1
23322,1
23323,0
23324,1
23325,0
23326,0
23327,1
23328,1
23329,0
23330,0
23331,0
23332,0
23333,1
23334,0
23335,0
23336,1
23337,1
23338,0
23339,0
23340,0
23341,0
23342,0
23343,1
23344,0
23345,0
23346,0
23347,1
23348,1
23349,1
23350,1
23351,0
23352,0
23353,1
23354,0
23355,0
23356,0
23357,1
23358,0
23359,0
23360,1
23361,1
23362,0
23363,0
23364,1
23365,1
23366,0
23367,1
23368,1
23369,1
23370,0
23371,0
23372,0
23373,0
23374,0
23375,1
23376,0
23377,1
23378,0
23379,0
23380,0
23381,1
23382,0
23383,1
23384,1
23385,0
23386,1
23387,0
23388,1
23389,1
23390,1
23391,0
23392,0
23393,0
23394,0
23395,0
23396,1
23397,1
23398,1
23399,0
23400,1
23401,1
23402,0
23403,1
23404,0
23405,1
23406,0
23407,0
23408,1
23409,1
23410,0
23411,0
23412,1
23413,0
23414,0
23415,1
23416,0
23417,0
23418,1
23419,1
23420,0
23421,1
23422,0
23423,1
23424,1
23425,0
23426,1
23427,1
23428,0
23429,0
23430,1
23431,0
23432,1
23433,0
23434,0
23435,1
23436,1
23437,1
23438,1
23439,0
23440,0
23441,0
23442,1
23443,0
23444,0
23445,0
23446,1
23447,1
23448,0
23449,0
23450,0
23451,0
23452,1
23453,1
23454,1
23455,1
23456,0
23457,0
23458,1
23459,0
23460,0
23461,0
23462,1
23463,1
23464,1
23465,1
23466,0
23467,0
23468,1
23469,1
23470,0
23471,0
23472,1
23473,0
23474,0
23475,0
23476,1
23477,0
23478,1
23479,1
23480,0
23481,0
23482,0
23483,1
23484,1
23485,1
23486,0
23487,0
23488,1
23489,1
23490,1
23491,0
23492,0
23493,0
23494,0
23495,0
23496,1
23497,0
23498,0
23499,1
23500,0
23501,0
23502,1
23503,0
23504,1
23505,0
23506,1
23507,1
23508,0
23509,0
23510,1
23511,0
23512,0
23513,0
23514,1
