"order_item_id","return"
30741,0.185020591751639
83221,0.236476898930944
15070,0.241257432998938
97438,0.332372298246356
66701,0.646262645583831
49784,0.191620993400825
8759,0.205995733038407
5512,0.0710326959591232
66768,0
31624,0.489256109788955
9560,0.999999854528031
26563,6.59934164546489e-09
4460,0.999982585175783
10710,0.999778797815406
95523,0.999999379395562
76828,0.9999999999043
28691,0.664517971643627
72524,0.645877226272175
92678,0.999999995890094
18416,0.999999814919946
95781,0.999999584110543
4595,0.999999999149308
18540,0.999984836933343
46303,0.999999976377926
13091,0.999999822805642
70833,0.999971333625231
10421,0.631674815156117
37647,0.622597732064736
9738,0.719678719978023
40627,2.12015843365293e-06
37085,0.997569139275203
9558,0.676292526167276
7094,0.703692586540296
8364,0.650607278072209
13696,0
67489,0.769811642011482
73832,0.641134163977483
54432,0.681613222993095
80023,6.18756407292977e-09
52902,0
82751,0.558029398297487
27633,0.424348832042896
70075,0.585094985352136
76353,0
60482,0.558998622379467
18014,0.659904665892
87336,0.585751373349814
15184,0.615439443952907
10205,0.558775911140089
71804,0.473195601640374
29094,0.707008682458308
71961,0.672698492524325
69291,0
50232,0.605697243970428
14448,0
67225,0.755539817333434
69863,0.602688084950209
16552,0
12954,0.756495312335868
33362,0.810597042828029
64450,0.729041936537409
51916,0.741741759975747
26431,1.00242426587284e-06
65816,9.97898578920997e-07
18753,0.542532512386985
80129,0.571556009155354
43127,0.580123953609571
86635,0.571910812892473
88568,0.295472188829506
22703,0.489256109788955
94489,0
21022,0.370075108659842
67590,0.436584082647433
9403,0.598363689592615
25402,0.547915568930023
17463,0
44486,0.607424676270093
75662,0.601954230112142
58615,0.607935520920351
92654,0.285701633813608
4510,0
31299,0.443363216367491
28376,0
38573,0
11971,0.543995766409216
28162,0.550003467387697
10817,0.595814040151721
9726,8.34821711137815e-05
42673,0.99999997772723
99712,2.50355294446316e-08
98341,1.97816637652471e-11
3772,3.44519259966071e-10
60488,0.886890399502667
73835,0.684264322415662
50218,0.769288168464006
41055,0.821530526964975
75406,0.698265332310898
78504,0.644606135446348
98001,0.753338963580899
82470,0.607817563087971
91104,4.12620389616804e-07
53948,3.17713856446909e-08
95414,8.70026898855167e-07
95765,0.308063820609781
87884,0.228576773360306
28598,0.260654142365766
45612,0.151384452000618
59813,0.306477904378297
37282,0.455028327159469
43186,0.336578630211457
82816,0.320325517938327
10667,0.106764790618355
72777,0
7912,0.533990691150733
27081,0.0253808119860472
57733,0.0100949264699213
74269,0.548124553787306
93601,0.461869701862408
91856,0.0953476066470283
85265,0.515630895864385
5654,0.999998900872207
26222,0.783888731816518
4400,0.754203009170516
29722,0.995533098934537
35714,0.758356771036772
62999,0.765156771370726
94891,0.134812213573192
1839,0.271392021774227
3205,0.11888484234404
71042,0.601018319303147
22336,0.999994629837411
7489,0.999999840891823
56511,0.999999799455132
96038,0.999999135970063
1598,0.999999825934818
1077,0.552146753265925
19285,0.269431474136047
63127,0.706066327848637
13864,0.149826302150174
51334,0.522881970603302
27581,0.433156295146723
90708,0.999945038590203
33342,0.511858578199973
64163,0.495172173763327
51469,0.56323194463703
6765,0.251628918836029
39673,0.285450099544187
67354,0.449388288723983
51300,0.532893066729866
60457,0.413283089864193
8144,0.584848608387605
45090,0.606601940165168
88704,0.592920540354033
76577,0
80352,0.624807487852877
85348,0.759087117303784
62170,0.58874903805504
19204,0.626890217485458
46127,0.639541988900159
74548,0.507590340436969
6937,0.628480298788066
89755,0.603137328577279
83851,9.83677055710113e-09
15856,1.76309149866871e-06
53796,2.13155200582719e-07
83489,3.36560683455583e-09
37430,3.57872163826775e-05
4736,1.44084299498895e-07
14766,1.47132607389517e-07
93421,3.29245686178093e-10
30965,0.668957655852346
20685,0.6983220953955
41048,0.710444704297335
88808,0.594958676549941
30838,0.60001179069374
85656,0.182249914795778
56010,0.120754061977483
58018,0.0574704546751108
74231,0.361865791232098
35545,0.142265969128999
93132,0.142378980245943
32859,0.297073138205933
45029,0.287234455999733
38011,0.999405890946515
55022,0.998167560193134
88734,0.01712859443005
22338,0
39287,0.25334379006071
55753,0.243716063429483
65307,0.245802904940003
51220,0.0943571617506396
38725,0.019406629880182
28874,0.0310214167848093
1367,0.107577195370482
80663,0.0985305837378215
49494,0.109079021537337
86274,0.653714725448811
85286,0.575095507193873
87044,0.61145488640577
47174,0.0182439432212324
66692,0.317383150973111
47779,0.183158202035331
87259,0.832637338701143
90792,0.917540509541842
68465,0.803128493260053
33457,0.842579145693069
11041,0.9320607409463
82732,0.877844546286345
68033,0.764207125815127
47610,0.90976065959349
23465,0.999975433938458
14161,0.738648668108591
7573,0
38496,0.775190086681639
37191,0.241564506270078
21596,0.472968609318471
44956,0
35724,0.366416234037136
74899,0.354867284907391
65199,0.46221250218896
63203,1.53797471281208e-08
69315,3.80964027892829e-07
53803,0
41126,0
84018,0
92882,1.1826889714454e-06
32391,0.430291054520635
49175,0.26619539542699
57884,0.293447121802909
27549,0.161495566407752
81227,0.566512282416331
21561,0.113109227122317
63844,0.636447076416947
18297,0.559264783414169
99881,0.576340466608406
73887,0
92296,0.642827471877541
50296,0.35193591389118
90367,0.3367853577368
36093,0.351194373938587
53103,0.528147119624722
70268,0.530192979666271
82058,0.525267962107019
4592,0.334923382089178
21733,8.95517530982149e-08
10531,0
90263,0.377839441569764
85703,0.308156898848387
82608,0.533883617406235
3452,0.588105147523995
41273,0.521102181726934
56975,0
75994,0.384327701365237
76117,0.187580329695335
39357,0.427005244394879
90335,1.52947102314968e-07
28473,3.6561508636371e-06
2069,0.537761014155906
32865,0.557106738098704
70545,0.619229144294983
80287,0.626761029975676
15455,0.582363001414797
59564,0.61803879674416
23281,0.999999199927479
96891,0.999999678729838
32248,0.999999748513297
69516,0.999999419242748
866,0.999993141886177
26531,0.691464795931039
78537,0.489256109788955
319,0.703763734961069
79601,0.695678076939358
80126,0.0643407806343211
93642,0.329060786221109
86593,0.33794611744288
60328,0.569858297126761
91582,0.589421043141865
70540,0.661292091780506
14392,0.604002563737648
99964,0.633392262631669
20137,0.700953898423354
27478,0.671193186234853
63056,0.742680401634689
83752,0.752708905955727
48770,0.702572626115005
36719,0.999647932344165
89472,0.999521240480781
65650,0.999999905055986
6679,0.999999876162415
63893,5.35609253491059e-08
60770,2.11383902266158e-07
79960,1.40036723369306e-05
49769,0.510808876009907
94995,0
91069,0
75790,5.54316190012528e-10
98669,2.50195085500011e-09
72008,2.05337864191314e-07
91447,2.12631970443434e-05
66605,4.35696780261653e-06
4552,5.76996995928427e-06
28557,0.929051908609178
67117,0.911056128071651
93252,0.894770904126172
41556,0.993926715921004
87653,0.98939981688185
60142,0.929518854876092
57342,0.997569413631415
62803,0.999999909793902
81453,0.999999837236018
12830,1.04486169824322e-09
48338,2.87983489809941e-09
10722,0.230435680695413
70025,0.290519607553198
17475,0.310567590667585
23382,0.307088693968753
18599,0.586514365747498
28728,0.676045047423211
47929,0.624901458591159
77373,0.663998513297295
83250,0.699896308852791
35872,0.702457841765402
85571,1.05341275825792e-06
26965,2.05887393605384e-07
37188,0.999985250508155
88782,0.250532433479626
87249,0.338940054820711
91161,0.335299006283975
22956,0.431083902196939
36067,0.0636927642323442
55861,0
2957,0.27235553848403
14708,0.00128023427708447
68390,1.16755143104067e-07
89197,0.99999998442552
49930,0.130421383669391
30958,0.0666595851976094
51764,0.0679720465808018
83976,0
78198,0.154637578082958
36610,0.172676132357573
94170,0.570286921214615
50864,0.582388080407238
49103,0.205397858171425
57714,0.192588460815285
69116,0.215735848603227
98163,0.2358697218642
78521,0
72897,0.334604982144508
95780,0.252914868211447
10403,0.145398295467354
73421,0.246431155004622
81300,0.255891249881724
81636,0.312139082267633
51860,0.31648618168691
809,0.351888997015707
55521,0.308870301277198
38901,0.401563849282857
98332,0.113946911430631
11963,0.243411994686328
85372,0.359183390095336
97172,0.143619615335567
74778,0.281012401320429
30957,0.517347959858249
14248,0.323612568873549
52765,0
61712,0
7364,0.521413959029659
36255,0.313729562763223
53755,0
2245,0.34772136526579
56169,0.361248296599373
56263,0.361229223797552
3544,0.385021300910747
11494,0.603244657167511
78358,0.543213198924649
90445,0.520495779310088
9285,0.613604173906386
34317,0.405935014662139
79824,0.413016007679781
29638,0.564961157018324
26087,0.999977127436725
2613,0.999999853527808
79106,0
43751,0.350596116784815
2308,0.407234492871391
91530,0.341014835911636
65204,0.151468404509823
66404,0.0760302718283665
63919,0.08113189967712
12256,0.999935693820117
15253,0.303291980519235
16367,0.293150191763739
72098,0.273317274039933
27020,0.999999761420747
13493,0.999946947250737
96115,0.597504343407134
83671,0.196911653888472
52788,0.581719021247638
39327,0.225489419019348
29056,0.593799076560279
85125,0.489256109788955
64537,0.69390512046367
55065,0.799683206225462
89567,0
61183,0.766698541828844
26023,0.91870566201534
69285,0.822112452485216
74136,0.767226122402856
63637,0.776315749146193
23472,0.999915596400072
87107,0.999936368497872
53663,4.95812906783965e-05
11459,0.999999722944417
90887,0.999999888282806
90601,0.999914489774081
96300,0.999926847338652
99024,0.522143955099432
53535,0
35235,0.547218028003151
96696,0.533083212651598
58355,0.702495680514541
33489,0.848984475018431
45113,0.721775294435591
61769,0.691660884341957
95521,0.713419913500535
73278,0.0682480354530491
77477,0.0513879829097297
95762,0.0631078873262651
71315,0.0188486001641641
16707,0.554343654885046
58257,0.605005748604518
32301,0.598984699067755
6511,0.516633246149726
11847,0.713292246121427
68685,0.271656307988266
31885,0.734679622312214
74506,0.280801510995828
49866,0.117898170589791
62275,0.477756059101773
9083,0.251376857397378
35133,0.470638888437718
40055,0.517920806340959
361,0.387377411966221
81169,0.521702196390703
56352,0.508133775987852
38964,0.556095348344561
14036,0.145598571037569
28806,0.262992627362697
87714,6.50392301242518e-08
54026,1.74780047376479e-05
3053,1.10798723117821e-06
28705,5.43931679468838e-07
84934,8.39369750793713e-09
521,2.71797415552359e-05
42150,0.000179552309399355
74343,0.776484187509041
68305,0.742631079804052
22738,0.633989140926718
67388,0.667755053149407
73256,0.748884792374123
62105,0.666563210372529
40661,0.768864251143751
62723,0.999999999322335
13119,0.999997349276251
82483,0.999999963504539
69117,3.21667568015248e-05
4523,8.04904292476559e-05
10733,6.98390285420894e-09
63488,0.541629146337932
90557,0.187378858973894
18983,1.59240188249492e-08
91994,7.30567087843142e-07
98259,1.39669692237202e-07
76940,1.87086974796732e-07
13946,5.09539531494131e-06
21846,0.14860677255833
89340,0.103357295728643
59914,0.207451659385465
4795,0.108327783796383
11984,0.385905687489625
76357,0.0933001896511037
78048,0.0195313572689078
8352,0.998352029927662
48270,0.998930153588926
24222,0.995697097065854
54747,0.984159260981668
70118,2.05995410983355e-06
68554,0.15787816962886
72290,0.57360940270416
22748,0.428177623381755
53895,0
63234,0
61332,0.179665458291534
37831,0.18749598818232
20054,0.303637306989601
55515,0
72683,2.05331184244831e-05
56200,0.999999882976212
32055,0.24661059145475
4602,0.569337341935104
31472,0.604872519930948
9661,0.629095480703301
33090,0.65348613958781
42691,0.542299286906749
34321,0.637285782217296
98282,0.546666381522518
91951,0.560907571527846
52592,0.643778232107443
83822,0.561342165110559
7527,0.598920005647986
78763,0.597039825448787
46014,0.655533181574293
22257,0.403048277702825
66201,0.441752761309194
34603,0.501273833991122
73501,0.505749549169539
69458,0.99999999992477
47308,0.999999970587216
80299,0.999981183468992
74460,0.999999750843265
5013,0.538196236727564
8792,0.580836218950986
58921,0.199970234423587
20870,0.184264323033812
26803,0.214888018012379
11908,0.222058128969623
46673,0.0033256926416051
51269,0.999998362248794
63457,1.51272901664208e-08
