order_item_id,pred
1,0.7301649351744749
2,0.6556575757575759
3,0.48362196127789187
4,0.4824351961277494
5,0.47052748538011707
6,0.7614837535014007
7,0.24988061575507406
8,0.8004407150947196
9,0.06286075795653122
10,0.0637567668065258
11,0.1550605332031803
12,0.8820416666666667
13,0.27822936507936513
14,0.894833441558442
15,0.2951776497695852
16,0.8129386379928317
17,0.6958903318903318
18,0.6604721755443466
19,0.20809960946844874
20,0.2838880952380953
21,0.6598445861442142
22,0.7281341203585046
23,0.3098194377401786
24,0.19960439024390247
25,0.7316606264976853
26,0.6327666666666667
27,0.7306601310831757
28,0.3321481912144702
29,0.3309801042404803
30,0.7677821256038647
31,0.8194250254418481
32,0.3672333333333333
33,0.8234000000000004
34,0.7972791469905227
35,0.8502253968253968
36,0.3356922595224484
37,0.7928940796556215
38,0.7507939619520265
39,0.7954285714285717
40,0.42597281773894374
41,0.7856998776449238
42,0.4036530928771204
43,0.7817166666666668
44,0.037599384685901176
45,0.28461125948056226
46,0.6722746116674212
47,0.5886333333333336
48,0.35315000000000013
49,0.7007134570489867
50,0.7110984126984129
51,0.7921446368446374
52,0.7003571428571426
53,0.6329310560403238
54,0.8657476190476195
55,0.7939653846153849
56,0.20952777777777779
57,0.5439203521206838
58,0.41694618758434554
59,0.2700567327409434
60,0.5658986363636361
61,0.7260055835665982
62,0.15725319365464926
63,0.6395482051282052
64,0.7598285714285714
65,0.27086666666666653
66,0.8586806991395702
67,0.2327136027991392
68,0.21689404761904763
69,0.7731954442517164
70,0.2890888888888889
71,0.07383698929633851
72,0.32260988455988465
73,0.8504497472078908
74,0.8011050544914324
75,0.4741702643123725
76,0.3724
77,0.818638095238095
78,0.2512691396625605
79,0.04390968622353822
80,0.6064421052631581
81,0.05603301725918157
82,0.3053298513828745
83,0.15381999389499387
84,0.7980940979976702
85,0.11766666666666668
86,0.7931714513556619
87,0.10068089342331649
88,0.8034616910866909
89,0.30578204218600186
90,0.33776190476190476
91,0.2909666666666667
92,0.11736666666666667
93,0.6994867675746296
94,0.7942629325384407
95,0.29938183066856416
96,0.8328169628547312
97,0.11060196094020912
98,0.32053605061267465
99,0.635824300043296
100,0.6474333333333331
101,0.7495960317460317
102,0.2891215579439717
103,0.16509814202570205
104,0.18795354449472093
105,0.6463315018315019
106,0.26131776371929993
107,0.7926000000000001
108,0.6466508278423063
109,0.057218739796140575
110,0.485144391272153
111,0.28282225081981105
112,0.3166591867070128
113,0.6595067881192878
114,0.7610069243386015
115,0.46552768868373506
116,0.2327762714529782
117,0.6224482340710463
118,0.35453333333333337
119,0.328636221668254
120,0.016333201475391662
121,0.37440048030211376
122,0.7065498621775165
123,0.1756666666666667
124,0.8264506347168737
125,0.21241243046345745
126,0.684284690046036
127,0.6663238095238097
128,0.3649704650562847
129,0.0942649337890492
130,0.06510551883033563
131,0.09306987740813602
132,0.37574322947057226
133,0.8643896925072584
134,0.1634166666666667
135,0.2659218363369021
136,0.8616619926739929
137,0.7849412596677305
138,0.14000926280088358
139,0.7155571262071262
140,0.7068064102564102
141,0.5971832626310888
142,0.8647285581085582
143,0.11573097637392112
144,0.05843799493341327
145,0.4294002197960487
146,0.566576910271699
147,0.34432500000000016
148,0.7137401661635526
149,0.06457841649098932
150,0.2032951992451993
151,0.7467270830897085
152,0.32903110550381026
153,0.5240184009814105
154,0.7319139017056864
155,0.6983698246871306
156,0.7204020898641589
157,0.6719888095238096
158,0.3098080335731416
159,0.3985725253831594
160,0.753292939958592
161,0.7380426882809863
162,0.8987666666666666
163,0.3313410384476169
164,0.468056830601093
165,0.2778244958202647
166,0.42976335331335325
167,0.5926023352974468
168,0.6918736694677872
169,0.22223668791693277
170,0.2637749665708489
171,0.8115514239028946
172,0.35493581440986816
173,0.4004153558641608
174,0.5085799407877637
175,0.7854369411958966
176,0.8246894491129783
177,0.033485724854367356
178,0.8008747412008281
179,0.6435229270729272
180,0.2787333333333333
181,0.19666666666666668
182,0.15834100322787487
183,0.7003804259385841
184,0.21675960705960712
185,0.5902834558323875
186,0.7167579710144931
187,0.27585511645217536
188,0.028557509673661014
189,0.3381428979740003
190,0.6869938641997468
191,0.26389298268422895
192,0.581788888888889
193,0.25468181818181823
194,0.7930705605115945
195,0.2969148906648907
196,0.045616575418046
197,0.8086924963487655
198,0.30005124993024784
199,0.7251313131313135
200,0.05605096928261374
201,0.4492999999999999
202,0.6859359533452021
203,0.35948608196674653
204,0.6584061836973759
205,0.7295714955838797
206,0.2657585858585859
207,0.6688041859673443
208,0.3148470608311795
209,0.7067904761904762
210,0.8323003469079941
211,0.8142699044293645
212,0.3403001253132833
213,0.08774359048191212
214,0.2770582706766916
215,0.7678744511254081
216,0.663860606060606
217,0.7080274713521771
218,0.7304915831244783
219,0.7368205415499538
