order_item_id,pred
1,0.64325
2,0.6473333333333333
3,0.5903333333333333
4,0.5767500000000002
5,0.6030833333333334
6,0.8174166666666668
7,0.2626666666666667
8,0.8037500000000002
9,0.02925
10,0.03841666666666667
11,0.11833333333333332
12,0.8895000000000001
13,0.1644166666666667
14,0.9294166666666664
15,0.213
16,0.80425
17,0.5439166666666666
18,0.8066666666666669
19,0.2381666666666667
20,0.22766666666666668
21,0.7352500000000001
22,0.7288333333333334
23,0.16749999999999995
24,0.20641666666666666
25,0.7006666666666667
26,0.6429166666666666
27,0.7728333333333336
28,0.22066666666666662
29,0.2463333333333334
30,0.7769166666666665
31,0.8010833333333331
32,0.46191666666666664
33,0.8170833333333333
34,0.81375
35,0.8130833333333333
36,0.26383333333333325
37,0.8286666666666664
38,0.7769999999999999
39,0.8042499999999998
40,0.3888333333333334
41,0.8570833333333333
42,0.3799166666666667
43,0.8060833333333334
44,0.010666666666666666
45,0.24058333333333337
46,0.6299999999999997
47,0.6485833333333333
48,0.3298333333333334
49,0.66
50,0.7438333333333331
51,0.8321666666666665
52,0.7256666666666668
53,0.4159166666666667
54,0.8629166666666666
55,0.7897500000000001
56,0.23358333333333337
57,0.5553333333333333
58,0.43250000000000005
59,0.2523333333333334
60,0.5776666666666668
61,0.8057500000000001
62,0.19491666666666668
63,0.61675
64,0.7579166666666666
65,0.22683333333333341
66,0.84
67,0.22141666666666665
68,0.16475
69,0.8478333333333333
70,0.28875
71,0.09783333333333336
72,0.4018333333333333
73,0.8923333333333333
74,0.8554166666666667
75,0.2866666666666666
76,0.4428333333333333
77,0.7977500000000001
78,0.20950000000000002
79,0.04650000000000001
80,0.67825
81,0.021833333333333337
82,0.26966666666666667
83,0.19125
84,0.8067499999999999
85,0.09391666666666666
86,0.7819166666666669
87,0.12899999999999998
88,0.8346666666666666
89,0.3366666666666667
90,0.27916666666666673
91,0.21883333333333332
92,0.06275
93,0.7974999999999999
94,0.9017500000000002
95,0.16016666666666665
96,0.7565000000000001
97,0.04933333333333333
98,0.2705833333333333
99,0.4987499999999999
100,0.7942499999999998
101,0.8018333333333336
102,0.19200000000000003
103,0.19650000000000006
104,0.20341666666666672
105,0.7190833333333333
106,0.2241666666666667
107,0.7387499999999999
108,0.7718333333333334
109,0.07975
110,0.341
111,0.3449166666666666
112,0.6015
113,0.69591666666666685
114,0.8599999999999999
115,0.3784999999999998
116,0.29999999999999993
117,0.7138333333333334
118,0.33183333333333337
119,0.29616666666666674
120,0.002
121,0.4205
122,0.6429999999999998
123,0.14983333333333332
124,0.7989166666666668
125,0.21775
126,0.6355833333333334
127,0.6022500000000001
128,0.28675
129,0.12791666666666668
130,0.08199999999999998
131,0.020583333333333335
132,0.4213333333333334
133,0.82025
134,0.14391666666666666
